-0.24	-0.20	-0.47	-0.48	0.00	1.00	1.00	0.00
-0.24	-0.20	-0.46	-0.47	0.00	1.00	0.70	0.00
-0.24	-0.20	-0.44	-0.46	0.00	1.00	0.70	0.00
-0.24	-0.20	-0.43	-0.45	0.01	1.00	0.69	0.00
-0.24	-0.21	-0.42	-0.43	0.00	1.00	0.70	0.00
-0.24	-0.21	-0.40	-0.42	0.00	1.00	0.70	0.00
-0.24	-0.21	-0.39	-0.40	0.00	1.00	0.70	0.00
-0.24	-0.21	-0.38	-0.39	0.00	1.00	0.70	0.00
-0.24	-0.21	-0.36	-0.38	0.00	1.00	0.70	0.00
-0.25	-0.21	-0.35	-0.36	0.00	1.00	0.70	0.00
-0.25	-0.21	-0.34	-0.35	0.00	1.00	0.70	0.00
-0.25	-0.21	-0.32	-0.33	0.00	1.00	0.70	0.00
-0.25	-0.21	-0.31	-0.32	0.00	1.00	0.70	0.00
-0.25	-0.21	-0.29	-0.31	0.00	1.00	0.70	0.00
-0.25	-0.21	-0.28	-0.29	0.00	1.00	0.70	0.00
-0.25	-0.21	-0.26	-0.27	0.00	1.00	0.70	0.00
-0.25	-0.21	-0.25	-0.26	0.00	1.00	0.70	0.00
-0.25	-0.21	-0.23	-0.25	0.00	1.00	0.70	0.00
-0.25	-0.21	-0.22	-0.23	0.00	1.00	0.70	0.00
-0.25	-0.21	-0.20	-0.21	0.00	1.00	0.70	0.00
-0.25	-0.22	-0.19	-0.20	0.00	1.00	0.70	0.00
-0.25	-0.22	-0.17	-0.18	0.00	1.00	0.70	0.00
-0.25	-0.22	-0.16	-0.17	0.00	1.00	0.70	0.00
-0.25	-0.22	-0.14	-0.15	0.00	1.00	0.70	0.00
-0.25	-0.22	-0.12	-0.13	0.01	1.00	0.69	0.00
-0.25	-0.22	-0.11	-0.12	0.00	1.00	0.70	0.00
-0.25	-0.22	-0.09	-0.10	0.00	1.00	0.70	0.00
-0.25	-0.22	-0.07	-0.08	0.00	1.00	0.70	0.00
-0.25	-0.22	-0.06	-0.07	0.00	1.00	0.70	0.00
-0.25	-0.22	-0.04	-0.05	0.00	1.00	0.70	0.00
-0.25	-0.22	-0.02	-0.03	0.00	1.00	0.70	0.00
-0.25	-0.22	-0.01	-0.02	0.00	1.00	0.70	0.00
-0.25	-0.22	0.01	0.00	0.00	1.00	0.70	0.00
-0.25	-0.22	0.03	0.01	0.01	1.00	0.69	0.00
-0.25	-0.22	0.05	0.03	0.01	1.00	0.69	0.00
-0.25	-0.22	0.06	0.05	0.00	1.00	0.70	0.00
-0.25	-0.22	0.08	0.07	0.01	1.00	0.69	0.00
-0.25	-0.22	0.09	0.09	0.01	1.00	0.69	0.00
-0.25	-0.22	0.11	0.10	0.01	1.00	0.69	0.00
-0.25	-0.22	0.13	0.12	0.01	1.00	0.69	0.00
